关系ID,关系类型,起始节点ID,结束节点ID,关系属性
816,ADJACENT_TO,491,486,"{""confidence"": 0.5386246392496393}"
817,ADJACENT_TO,492,486,"{""confidence"": 0.32454083694083696}"
818,ADJACENT_TO,491,488,"{""confidence"": 0.646}"
819,ADJACENT_TO,492,488,"{""confidence"": 0.6080000000000001}"
820,ADJACENT_TO,489,490,"{""confidence"": 0.6601403318903315}"
821,ADJACENT_TO,491,490,"{""confidence"": 0.5881466450216448}"
822,ADJACENT_TO,492,490,"{""confidence"": 0.3711497835497833}"
823,CONTAINS,491,492,"{""confidence"": 0.6119999999999961}"
824,ADJACENT_TO,496,493,"{""confidence"": 0.646}"
825,ADJACENT_TO,497,493,"{""confidence"": 0.6080000000000001}"
826,ADJACENT_TO,494,495,"{""confidence"": 0.6901470588235292}"
827,ADJACENT_TO,496,494,"{""confidence"": 0.646}"
828,ADJACENT_TO,497,494,"{""confidence"": 0.6080000000000001}"
829,ADJACENT_TO,496,495,"{""confidence"": 0.646}"
830,ADJACENT_TO,497,495,"{""confidence"": 0.6080000000000001}"
831,CONTAINS,496,497,"{""confidence"": 0.611999999999996}"
832,ADJACENT_TO,500,498,"{""confidence"": 0.646}"
833,ADJACENT_TO,501,498,"{""confidence"": 0.6080000000000001}"
834,ADJACENT_TO,500,499,"{""confidence"": 0.646}"
835,ADJACENT_TO,501,499,"{""confidence"": 0.6080000000000001}"
836,CONTAINS,500,501,"{""confidence"": 0.6119999999999963}"
837,ADJACENT_TO,504,505,"{""confidence"": 0.667333954782197}"
838,ADJACENT_TO,504,506,"{""confidence"": 0.6602119535195708}"
839,ADJACENT_TO,508,504,"{""confidence"": 0.646}"
840,ADJACENT_TO,509,504,"{""confidence"": 0.6080000000000001}"
841,ADJACENT_TO,505,506,"{""confidence"": 0.6276334832702019}"
842,ADJACENT_TO,505,507,"{""confidence"": 0.6148138809974747}"
843,ADJACENT_TO,508,505,"{""confidence"": 0.646}"
844,ADJACENT_TO,509,505,"{""confidence"": 0.6080000000000001}"
845,ADJACENT_TO,506,507,"{""confidence"": 0.6076918797348486}"
846,ADJACENT_TO,508,506,"{""confidence"": 0.646}"
847,ADJACENT_TO,509,506,"{""confidence"": 0.6080000000000001}"
848,ADJACENT_TO,508,507,"{""confidence"": 0.646}"
849,ADJACENT_TO,509,507,"{""confidence"": 0.6080000000000001}"
850,CONTAINS,508,509,"{""confidence"": 0.6119999999999952}"
851,ADJACENT_TO,510,511,"{""confidence"": 0.58509499626587}"
852,ADJACENT_TO,510,512,"{""confidence"": 0.4375136669156088}"
853,ADJACENT_TO,510,513,"{""confidence"": 0.5899748319641521}"
854,ADJACENT_TO,514,510,"{""confidence"": 0.646}"
855,ADJACENT_TO,515,510,"{""confidence"": 0.6080000000000001}"
856,ADJACENT_TO,514,511,"{""confidence"": 0.32158089463530026}"
857,ADJACENT_TO,512,513,"{""confidence"": 0.6799417475728156}"
858,ADJACENT_TO,514,512,"{""confidence"": 0.646}"
859,ADJACENT_TO,515,512,"{""confidence"": 0.6080000000000001}"
860,ADJACENT_TO,514,513,"{""confidence"": 0.646}"
861,ADJACENT_TO,515,513,"{""confidence"": 0.6080000000000001}"
862,CONTAINS,514,515,"{""confidence"": 0.611999999999995}"
863,ADJACENT_TO,519,521,"{""confidence"": 0.6860912404894375}"
864,ADJACENT_TO,522,519,"{""confidence"": 0.646}"
865,ADJACENT_TO,523,519,"{""confidence"": 0.6080000000000001}"
866,ADJACENT_TO,522,520,"{""confidence"": 0.646}"
867,ADJACENT_TO,523,520,"{""confidence"": 0.6080000000000001}"
868,ADJACENT_TO,522,521,"{""confidence"": 0.646}"
869,ADJACENT_TO,523,521,"{""confidence"": 0.6080000000000001}"
870,CONTAINS,522,523,"{""confidence"": 0.611999999999979}"
871,ADJACENT_TO,524,526,"{""confidence"": 0.44607180104821753}"
872,ADJACENT_TO,527,524,"{""confidence"": 0.646}"
873,ADJACENT_TO,528,524,"{""confidence"": 0.6080000000000001}"
874,ADJACENT_TO,525,526,"{""confidence"": 0.6731296312958706}"
875,ADJACENT_TO,527,525,"{""confidence"": 0.646}"
876,ADJACENT_TO,528,525,"{""confidence"": 0.6080000000000001}"
877,ADJACENT_TO,527,526,"{""confidence"": 0.646}"
878,ADJACENT_TO,528,526,"{""confidence"": 0.6080000000000001}"
879,CONTAINS,527,528,"{""confidence"": 0.6119999999999846}"
880,ADJACENT_TO,530,531,"{""confidence"": 0.6872802438446969}"
881,ADJACENT_TO,530,532,"{""confidence"": 0.7139877485795455}"
882,ADJACENT_TO,530,533,"{""confidence"": 0.46773510094026577}"
883,ADJACENT_TO,530,534,"{""confidence"": 0.6248435654527559}"
884,ADJACENT_TO,530,535,"{""confidence"": 0.5753687085176994}"
885,ADJACENT_TO,530,536,"{""confidence"": 0.5445082609062017}"
886,ADJACENT_TO,530,537,"{""confidence"": 0.3265341222426472}"
887,ADJACENT_TO,538,530,"{""confidence"": 0.646}"
888,ADJACENT_TO,539,530,"{""confidence"": 0.6080000000000001}"
889,ADJACENT_TO,531,532,"{""confidence"": 0.5564134706439393}"
890,ADJACENT_TO,531,533,"{""confidence"": 0.3101608230046596}"
891,ADJACENT_TO,531,534,"{""confidence"": 0.4672692875171497}"
892,ADJACENT_TO,531,535,"{""confidence"": 0.4177944305820932}"
893,ADJACENT_TO,531,536,"{""confidence"": 0.694387156121597}"
894,ADJACENT_TO,532,536,"{""confidence"": 0.3976169848645348}"
895,ADJACENT_TO,532,537,"{""confidence"": 0.6203166743259803}"
896,ADJACENT_TO,538,532,"{""confidence"": 0.646}"
897,ADJACENT_TO,539,532,"{""confidence"": 0.6080000000000001}"
898,ADJACENT_TO,533,536,"{""confidence"": 0.6186098692135711}"
899,ADJACENT_TO,534,535,"{""confidence"": 0.48075480013370214}"
900,ADJACENT_TO,534,537,"{""confidence"": 0.586080597390285}"
901,ADJACENT_TO,538,534,"{""confidence"": 0.646}"
902,ADJACENT_TO,539,534,"{""confidence"": 0.6080000000000001}"
903,ADJACENT_TO,535,537,"{""confidence"": 0.7009118877293726}"
904,ADJACENT_TO,538,535,"{""confidence"": 0.646}"
905,ADJACENT_TO,539,535,"{""confidence"": 0.6080000000000001}"
906,ADJACENT_TO,536,537,"{""confidence"": 0.47740889051595253}"
907,ADJACENT_TO,538,536,"{""confidence"": 0.646}"
908,ADJACENT_TO,539,536,"{""confidence"": 0.6080000000000001}"
909,ADJACENT_TO,538,537,"{""confidence"": 0.646}"
910,ADJACENT_TO,539,537,"{""confidence"": 0.6080000000000001}"
911,CONTAINS,538,539,"{""confidence"": 0.6119999999999952}"
912,ADJACENT_TO,540,541,"{""confidence"": 0.37193559405439003}"
913,ADJACENT_TO,543,540,"{""confidence"": 0.646}"
914,ADJACENT_TO,544,540,"{""confidence"": 0.6080000000000001}"
915,ADJACENT_TO,543,541,"{""confidence"": 0.6449668562661917}"
916,ADJACENT_TO,544,541,"{""confidence"": 0.4246276294270039}"
917,ADJACENT_TO,543,542,"{""confidence"": 0.5000462420216224}"
918,CONTAINS,543,544,"{""confidence"": 0.6119999999999776}"
919,ADJACENT_TO,545,546,"{""confidence"": 0.7202938218390805}"
920,ADJACENT_TO,548,545,"{""confidence"": 0.646}"
921,ADJACENT_TO,549,545,"{""confidence"": 0.6080000000000001}"
922,ADJACENT_TO,548,546,"{""confidence"": 0.646}"
923,ADJACENT_TO,549,546,"{""confidence"": 0.6080000000000001}"
924,ADJACENT_TO,548,547,"{""confidence"": 0.646}"
925,ADJACENT_TO,549,547,"{""confidence"": 0.6080000000000001}"
926,CONTAINS,548,549,"{""confidence"": 0.6119999999999913}"
927,ADJACENT_TO,550,551,"{""confidence"": 0.5702900683421527}"
928,ADJACENT_TO,553,550,"{""confidence"": 0.646}"
929,ADJACENT_TO,554,550,"{""confidence"": 0.6080000000000001}"
930,ADJACENT_TO,551,552,"{""confidence"": 0.6772331349206349}"
931,ADJACENT_TO,553,551,"{""confidence"": 0.646}"
932,ADJACENT_TO,554,551,"{""confidence"": 0.6080000000000001}"
933,ADJACENT_TO,553,552,"{""confidence"": 0.646}"
934,ADJACENT_TO,554,552,"{""confidence"": 0.6080000000000001}"
935,CONTAINS,553,554,"{""confidence"": 0.6119999999999962}"
936,ADJACENT_TO,557,555,"{""confidence"": 0.646}"
937,ADJACENT_TO,558,555,"{""confidence"": 0.6080000000000001}"
938,ADJACENT_TO,557,556,"{""confidence"": 0.646}"
939,ADJACENT_TO,558,556,"{""confidence"": 0.6080000000000001}"
940,CONTAINS,557,558,"{""confidence"": 0.6119999999999952}"
941,ADJACENT_TO,559,560,"{""confidence"": 0.7076746031746031}"
942,ADJACENT_TO,559,561,"{""confidence"": 0.5393511904761904}"
943,ADJACENT_TO,562,559,"{""confidence"": 0.646}"
944,ADJACENT_TO,563,559,"{""confidence"": 0.6080000000000001}"
945,ADJACENT_TO,560,561,"{""confidence"": 0.5680019841269841}"
946,ADJACENT_TO,562,560,"{""confidence"": 0.646}"
947,ADJACENT_TO,563,560,"{""confidence"": 0.6080000000000001}"
948,ADJACENT_TO,562,561,"{""confidence"": 0.646}"
949,ADJACENT_TO,563,561,"{""confidence"": 0.6080000000000001}"
950,CONTAINS,562,563,"{""confidence"": 0.6119999999999961}"
951,ADJACENT_TO,564,565,"{""confidence"": 0.48049208283322625}"
952,ADJACENT_TO,564,566,"{""confidence"": 0.7164475206103113}"
953,ADJACENT_TO,564,567,"{""confidence"": 0.7164546028544307}"
954,ADJACENT_TO,569,564,"{""confidence"": 0.646}"
955,ADJACENT_TO,570,564,"{""confidence"": 0.6080000000000001}"
956,ADJACENT_TO,565,566,"{""confidence"": 0.3226188020783826}"
957,ADJACENT_TO,565,567,"{""confidence"": 0.5645801609851242}"
958,ADJACENT_TO,565,568,"{""confidence"": 0.6221043367809839}"
959,ADJACENT_TO,569,565,"{""confidence"": 0.646}"
960,ADJACENT_TO,570,565,"{""confidence"": 0.6080000000000001}"
961,ADJACENT_TO,566,567,"{""confidence"": 0.5006019665802831}"
962,ADJACENT_TO,566,568,"{""confidence"": 0.5581261423761428}"
963,ADJACENT_TO,569,566,"{""confidence"": 0.646}"
964,ADJACENT_TO,570,566,"{""confidence"": 0.6080000000000001}"
965,ADJACENT_TO,569,567,"{""confidence"": 0.646}"
966,ADJACENT_TO,570,567,"{""confidence"": 0.6080000000000001}"
967,ADJACENT_TO,569,568,"{""confidence"": 0.646}"
968,ADJACENT_TO,570,568,"{""confidence"": 0.6080000000000001}"
969,CONTAINS,569,570,"{""confidence"": 0.6119999999999962}"
970,ADJACENT_TO,571,573,"{""confidence"": 0.33176480789344137}"
971,ADJACENT_TO,575,571,"{""confidence"": 0.646}"
972,ADJACENT_TO,576,571,"{""confidence"": 0.6080000000000001}"
973,ADJACENT_TO,572,574,"{""confidence"": 0.38127441578483234}"
974,ADJACENT_TO,575,572,"{""confidence"": 0.646}"
975,ADJACENT_TO,576,572,"{""confidence"": 0.6080000000000001}"
976,ADJACENT_TO,575,573,"{""confidence"": 0.3807023247162232}"
977,ADJACENT_TO,575,574,"{""confidence"": 0.564169303036945}"
978,ADJACENT_TO,576,574,"{""confidence"": 0.3485828734465366}"
979,CONTAINS,575,576,"{""confidence"": 0.6119999999999961}"
980,ADJACENT_TO,581,582,"{""confidence"": 0.702526942849638}"
981,ADJACENT_TO,584,581,"{""confidence"": 0.646}"
982,ADJACENT_TO,585,581,"{""confidence"": 0.6080000000000001}"
983,ADJACENT_TO,584,582,"{""confidence"": 0.646}"
984,ADJACENT_TO,585,582,"{""confidence"": 0.5587077042888741}"
985,ADJACENT_TO,584,583,"{""confidence"": 0.5832039739914652}"
986,ADJACENT_TO,585,583,"{""confidence"": 0.41209785787432013}"
987,CONTAINS,584,585,"{""confidence"": 0.611999999999985}"
988,ADJACENT_TO,586,588,"{""confidence"": 0.5184127906976743}"
989,ADJACENT_TO,586,589,"{""confidence"": 0.4848313953488373}"
990,ADJACENT_TO,586,590,"{""confidence"": 0.507918604651163}"
991,ADJACENT_TO,586,591,"{""confidence"": 0.5058197674418607}"
992,ADJACENT_TO,586,592,"{""confidence"": 0.5415}"
993,ADJACENT_TO,594,586,"{""confidence"": 0.35222492732558114}"
994,ADJACENT_TO,587,588,"{""confidence"": 0.5184127906976743}"
995,ADJACENT_TO,587,589,"{""confidence"": 0.4848313953488373}"
996,ADJACENT_TO,587,590,"{""confidence"": 0.6674302325581396}"
997,ADJACENT_TO,587,591,"{""confidence"": 0.5058197674418607}"
998,ADJACENT_TO,587,592,"{""confidence"": 0.5415}"
999,ADJACENT_TO,594,587,"{""confidence"": 0.646}"
1000,ADJACENT_TO,595,587,"{""confidence"": 0.6080000000000001}"
1001,ADJACENT_TO,588,590,"{""confidence"": 0.6716279069767441}"
1002,ADJACENT_TO,588,593,"{""confidence"": 0.5729825581395347}"
1003,ADJACENT_TO,594,588,"{""confidence"": 0.646}"
1004,ADJACENT_TO,595,588,"{""confidence"": 0.6080000000000001}"
1005,ADJACENT_TO,589,590,"{""confidence"": 0.43026162790697653}"
1006,ADJACENT_TO,589,593,"{""confidence"": 0.5394011627906977}"
1007,ADJACENT_TO,594,589,"{""confidence"": 0.646}"
1008,ADJACENT_TO,595,589,"{""confidence"": 0.6080000000000001}"
1009,ADJACENT_TO,590,593,"{""confidence"": 0.5624883720930234}"
1010,ADJACENT_TO,594,590,"{""confidence"": 0.646}"
1011,ADJACENT_TO,595,590,"{""confidence"": 0.6080000000000001}"
1012,ADJACENT_TO,591,593,"{""confidence"": 0.5603895348837211}"
1013,ADJACENT_TO,594,591,"{""confidence"": 0.646}"
1014,ADJACENT_TO,595,591,"{""confidence"": 0.6080000000000001}"
1015,ADJACENT_TO,592,593,"{""confidence"": 0.5960697674418605}"
1016,ADJACENT_TO,594,592,"{""confidence"": 0.4029284156976742}"
1017,ADJACENT_TO,594,593,"{""confidence"": 0.4965890261627907}"
1018,ADJACENT_TO,595,593,"{""confidence"": 0.3305779069767443}"
1019,CONTAINS,594,595,"{""confidence"": 0.6119999999999962}"
1020,ADJACENT_TO,596,597,"{""confidence"": 0.6868900137527275}"
1021,ADJACENT_TO,599,596,"{""confidence"": 0.646}"
1022,ADJACENT_TO,600,596,"{""confidence"": 0.6080000000000001}"
1023,ADJACENT_TO,597,598,"{""confidence"": 0.3699902727722683}"
1024,ADJACENT_TO,599,597,"{""confidence"": 0.646}"
1025,ADJACENT_TO,600,597,"{""confidence"": 0.6080000000000001}"
1026,ADJACENT_TO,599,598,"{""confidence"": 0.646}"
1027,ADJACENT_TO,600,598,"{""confidence"": 0.6080000000000001}"
1028,CONTAINS,599,600,"{""confidence"": 0.611999999999979}"
1029,ADJACENT_TO,601,602,"{""confidence"": 0.6430711419236381}"
1030,ADJACENT_TO,603,601,"{""confidence"": 0.646}"
1031,ADJACENT_TO,604,601,"{""confidence"": 0.6080000000000001}"
1032,ADJACENT_TO,603,602,"{""confidence"": 0.646}"
1033,ADJACENT_TO,604,602,"{""confidence"": 0.6080000000000001}"
1034,CONTAINS,603,604,"{""confidence"": 0.6119999999999775}"
1035,ADJACENT_TO,605,606,"{""confidence"": 0.514877906976744}"
1036,ADJACENT_TO,608,605,"{""confidence"": 0.646}"
1037,ADJACENT_TO,609,605,"{""confidence"": 0.6080000000000001}"
1038,ADJACENT_TO,608,606,"{""confidence"": 0.646}"
1039,ADJACENT_TO,609,606,"{""confidence"": 0.6080000000000001}"
1040,ADJACENT_TO,608,607,"{""confidence"": 0.646}"
1041,ADJACENT_TO,609,607,"{""confidence"": 0.6080000000000001}"
1042,CONTAINS,608,609,"{""confidence"": 0.6119999999999954}"
1043,ADJACENT_TO,610,611,"{""confidence"": 0.3587352320675107}"
1044,ADJACENT_TO,614,611,"{""confidence"": 0.646}"
1045,ADJACENT_TO,615,611,"{""confidence"": 0.6080000000000001}"
1046,ADJACENT_TO,612,613,"{""confidence"": 0.6468417721518988}"
1047,ADJACENT_TO,614,612,"{""confidence"": 0.5450535337552741}"
1048,ADJACENT_TO,615,612,"{""confidence"": 0.37619156118143443}"
1049,CONTAINS,614,615,"{""confidence"": 0.6119999999999954}"
1050,ADJACENT_TO,616,618,"{""confidence"": 0.5863449777983352}"
1051,ADJACENT_TO,616,620,"{""confidence"": 0.3104029511244383}"
1052,ADJACENT_TO,622,616,"{""confidence"": 0.646}"
1053,ADJACENT_TO,623,616,"{""confidence"": 0.6080000000000001}"
1054,ADJACENT_TO,617,618,"{""confidence"": 0.3563676978411531}"
1055,ADJACENT_TO,617,619,"{""confidence"": 0.5838082637509875}"
1056,ADJACENT_TO,617,621,"{""confidence"": 0.5291073681524193}"
1057,ADJACENT_TO,622,617,"{""confidence"": 0.45116582588921156}"
1058,ADJACENT_TO,618,619,"{""confidence"": 0.508954406616105}"
1059,ADJACENT_TO,618,620,"{""confidence"": 0.3333357417996508}"
1060,ADJACENT_TO,622,618,"{""confidence"": 0.38419132213694834}"
1061,ADJACENT_TO,619,621,"{""confidence"": 0.45137451651234933}"
1062,ADJACENT_TO,622,619,"{""confidence"": 0.646}"
1063,ADJACENT_TO,623,619,"{""confidence"": 0.6080000000000001}"
1064,ADJACENT_TO,620,621,"{""confidence"": 0.506075412110917}"
1065,ADJACENT_TO,622,620,"{""confidence"": 0.646}"
1066,ADJACENT_TO,623,620,"{""confidence"": 0.6080000000000001}"
1067,CONTAINS,622,623,"{""confidence"": 0.6119999999999776}"
1068,ADJACENT_TO,628,625,"{""confidence"": 0.646}"
1069,ADJACENT_TO,629,625,"{""confidence"": 0.6080000000000001}"
1070,ADJACENT_TO,628,626,"{""confidence"": 0.646}"
1071,ADJACENT_TO,629,626,"{""confidence"": 0.6080000000000001}"
1072,CONTAINS,628,629,"{""confidence"": 0.6119999999999776}"
1073,ADJACENT_TO,630,631,"{""confidence"": 0.3851576428930305}"
1074,ADJACENT_TO,634,630,"{""confidence"": 0.5675574004513879}"
1075,ADJACENT_TO,635,630,"{""confidence"": 0.35177167101307094}"
1076,ADJACENT_TO,631,632,"{""confidence"": 0.3909156319034059}"
1077,ADJACENT_TO,631,633,"{""confidence"": 0.4139475879449081}"
1078,ADJACENT_TO,634,631,"{""confidence"": 0.3692098316466091}"
1079,ADJACENT_TO,634,632,"{""confidence"": 0.646}"
1080,ADJACENT_TO,635,632,"{""confidence"": 0.6080000000000001}"
1081,CONTAINS,634,635,"{""confidence"": 0.6119999999999776}"
1082,ADJACENT_TO,638,636,"{""confidence"": 0.646}"
1083,ADJACENT_TO,639,636,"{""confidence"": 0.6080000000000001}"
1084,ADJACENT_TO,638,637,"{""confidence"": 0.646}"
1085,ADJACENT_TO,639,637,"{""confidence"": 0.46238567042291695}"
1086,CONTAINS,638,639,"{""confidence"": 0.6119999999999776}"
1087,ADJACENT_TO,640,641,"{""confidence"": 0.3825179398148148}"
1088,ADJACENT_TO,640,642,"{""confidence"": 0.5098616687863373}"
1089,ADJACENT_TO,640,643,"{""confidence"": 0.6574361600654072}"
1090,ADJACENT_TO,644,640,"{""confidence"": 0.646}"
1091,ADJACENT_TO,645,640,"{""confidence"": 0.6080000000000001}"
1092,ADJACENT_TO,641,642,"{""confidence"": 0.6485923183812448}"
1093,ADJACENT_TO,641,643,"{""confidence"": 0.6354594032622739}"
1094,ADJACENT_TO,644,641,"{""confidence"": 0.646}"
1095,ADJACENT_TO,645,641,"{""confidence"": 0.6080000000000001}"
1096,ADJACENT_TO,642,643,"{""confidence"": 0.4774089450096894}"
1097,ADJACENT_TO,644,642,"{""confidence"": 0.646}"
1098,ADJACENT_TO,645,642,"{""confidence"": 0.6080000000000001}"
1099,ADJACENT_TO,644,643,"{""confidence"": 0.646}"
1100,ADJACENT_TO,645,643,"{""confidence"": 0.6080000000000001}"
1101,CONTAINS,644,645,"{""confidence"": 0.6119999999999952}"
1102,ADJACENT_TO,646,647,"{""confidence"": 0.6631183036852035}"
1103,ADJACENT_TO,648,646,"{""confidence"": 0.35800168204291727}"
1104,ADJACENT_TO,648,647,"{""confidence"": 0.32013532799836997}"
1105,CONTAINS,648,649,"{""confidence"": 0.6119999999999776}"
1106,ADJACENT_TO,650,651,"{""confidence"": 0.5970245875197684}"
1107,ADJACENT_TO,652,650,"{""confidence"": 0.646}"
1108,ADJACENT_TO,653,650,"{""confidence"": 0.6080000000000001}"
1109,ADJACENT_TO,652,651,"{""confidence"": 0.646}"
1110,ADJACENT_TO,653,651,"{""confidence"": 0.6080000000000001}"
1111,CONTAINS,652,653,"{""confidence"": 0.6119999999999776}"
1112,ADJACENT_TO,654,655,"{""confidence"": 0.6212351923184277}"
1113,ADJACENT_TO,657,654,"{""confidence"": 0.646}"
1114,ADJACENT_TO,658,654,"{""confidence"": 0.6080000000000001}"
1115,ADJACENT_TO,655,656,"{""confidence"": 0.4542535110175369}"
1116,ADJACENT_TO,657,655,"{""confidence"": 0.646}"
1117,ADJACENT_TO,658,655,"{""confidence"": 0.6080000000000001}"
1118,ADJACENT_TO,657,656,"{""confidence"": 0.646}"
1119,ADJACENT_TO,658,656,"{""confidence"": 0.45713276816783743}"
1120,CONTAINS,657,658,"{""confidence"": 0.6119999999999776}"
1121,ADJACENT_TO,660,661,"{""confidence"": 0.39018574597251354}"
1122,ADJACENT_TO,662,660,"{""confidence"": 0.646}"
1123,ADJACENT_TO,663,660,"{""confidence"": 0.6080000000000001}"
1124,ADJACENT_TO,662,661,"{""confidence"": 0.646}"
1125,ADJACENT_TO,663,661,"{""confidence"": 0.6080000000000001}"
1126,CONTAINS,662,663,"{""confidence"": 0.6119999999999776}"
1127,ADJACENT_TO,664,666,"{""confidence"": 0.45670280485030884}"
1128,ADJACENT_TO,664,667,"{""confidence"": 0.5356603034067645}"
1129,ADJACENT_TO,665,666,"{""confidence"": 0.5198688036954732}"
1130,ADJACENT_TO,665,667,"{""confidence"": 0.6525174012703191}"
1131,ADJACENT_TO,666,667,"{""confidence"": 0.7188417000577416}"
1132,ADJACENT_TO,668,666,"{""confidence"": 0.646}"
1133,ADJACENT_TO,669,666,"{""confidence"": 0.6080000000000001}"
1134,ADJACENT_TO,668,667,"{""confidence"": 0.646}"
1135,ADJACENT_TO,669,667,"{""confidence"": 0.6080000000000001}"
1136,CONTAINS,668,669,"{""confidence"": 0.611999999999977}"
1137,ADJACENT_TO,670,671,"{""confidence"": 0.35148158914728667}"
1138,ADJACENT_TO,670,673,"{""confidence"": 0.6644660852713178}"
1139,ADJACENT_TO,670,674,"{""confidence"": 0.49876841085271295}"
1140,ADJACENT_TO,670,675,"{""confidence"": 0.4090155038759686}"
1141,ADJACENT_TO,670,676,"{""confidence"": 0.3215639534883718}"
1142,ADJACENT_TO,671,672,"{""confidence"": 0.7127945736434111}"
1143,ADJACENT_TO,671,674,"{""confidence"": 0.6184389534883722}"
1144,ADJACENT_TO,671,675,"{""confidence"": 0.5286860465116278}"
1145,ADJACENT_TO,671,676,"{""confidence"": 0.44123449612403093}"
1146,ADJACENT_TO,677,671,"{""confidence"": 0.646}"
1147,ADJACENT_TO,678,671,"{""confidence"": 0.6080000000000001}"
1148,ADJACENT_TO,672,673,"{""confidence"": 0.7173972868217051}"
1149,ADJACENT_TO,672,674,"{""confidence"": 0.6253430232558138}"
1150,ADJACENT_TO,672,675,"{""confidence"": 0.5355901162790693}"
1151,ADJACENT_TO,672,676,"{""confidence"": 0.4481385658914726}"
1152,ADJACENT_TO,677,672,"{""confidence"": 0.646}"
1153,ADJACENT_TO,678,672,"{""confidence"": 0.6080000000000001}"
1154,ADJACENT_TO,673,674,"{""confidence"": 0.7104932170542635}"
1155,ADJACENT_TO,673,676,"{""confidence"": 0.6713701550387595}"
1156,ADJACENT_TO,677,673,"{""confidence"": 0.646}"
1157,ADJACENT_TO,678,673,"{""confidence"": 0.6080000000000001}"
1158,ADJACENT_TO,674,675,"{""confidence"": 0.7104932170542626}"
1159,ADJACENT_TO,674,676,"{""confidence"": 0.7196986434108523}"
1160,ADJACENT_TO,677,674,"{""confidence"": 0.646}"
1161,ADJACENT_TO,678,674,"{""confidence"": 0.6080000000000001}"
1162,ADJACENT_TO,675,676,"{""confidence"": 0.7104932170542635}"
1163,ADJACENT_TO,677,675,"{""confidence"": 0.646}"
1164,ADJACENT_TO,678,675,"{""confidence"": 0.6080000000000001}"
1165,ADJACENT_TO,677,676,"{""confidence"": 0.516802117940198}"
1166,ADJACENT_TO,678,676,"{""confidence"": 0.34960199335548064}"
1167,CONTAINS,677,678,"{""confidence"": 0.6119999999999954}"
1168,ADJACENT_TO,683,681,"{""confidence"": 0.5006464178048482}"
1169,ADJACENT_TO,683,682,"{""confidence"": 0.487801502707026}"
1170,CONTAINS,683,684,"{""confidence"": 0.6119999999999961}"
1171,ADJACENT_TO,685,686,"{""confidence"": 0.499621722846442}"
1172,ADJACENT_TO,687,685,"{""confidence"": 0.646}"
1173,ADJACENT_TO,688,685,"{""confidence"": 0.6080000000000001}"
1174,ADJACENT_TO,687,686,"{""confidence"": 0.646}"
1175,ADJACENT_TO,688,686,"{""confidence"": 0.6080000000000001}"
1176,CONTAINS,687,688,"{""confidence"": 0.6119999999999954}"
1177,ADJACENT_TO,689,691,"{""confidence"": 0.41193055555555586}"
1178,ADJACENT_TO,689,692,"{""confidence"": 0.7022083333333334}"
1179,ADJACENT_TO,693,689,"{""confidence"": 0.646}"
1180,ADJACENT_TO,694,689,"{""confidence"": 0.6080000000000001}"
1181,ADJACENT_TO,690,691,"{""confidence"": 0.5966527777777775}"
1182,ADJACENT_TO,693,690,"{""confidence"": 0.48129774305555495}"
1183,ADJACENT_TO,693,691,"{""confidence"": 0.646}"
1184,ADJACENT_TO,694,691,"{""confidence"": 0.6080000000000001}"
1185,ADJACENT_TO,693,692,"{""confidence"": 0.646}"
1186,ADJACENT_TO,694,692,"{""confidence"": 0.5007916666666663}"
1187,CONTAINS,693,694,"{""confidence"": 0.6119999999999913}"
1188,ADJACENT_TO,697,695,"{""confidence"": 0.646}"
1189,ADJACENT_TO,698,695,"{""confidence"": 0.6080000000000001}"
1190,ADJACENT_TO,697,696,"{""confidence"": 0.646}"
1191,ADJACENT_TO,698,696,"{""confidence"": 0.6080000000000001}"
1192,CONTAINS,697,698,"{""confidence"": 0.6119999999999776}"
1193,ADJACENT_TO,704,702,"{""confidence"": 0.646}"
1194,ADJACENT_TO,705,702,"{""confidence"": 0.6080000000000001}"
1195,ADJACENT_TO,704,703,"{""confidence"": 0.646}"
1196,ADJACENT_TO,705,703,"{""confidence"": 0.6080000000000001}"
1197,CONTAINS,704,705,"{""confidence"": 0.6119999999999952}"
1198,ADJACENT_TO,708,706,"{""confidence"": 0.6422143669099584}"
1199,ADJACENT_TO,709,706,"{""confidence"": 0.42203705120937257}"
1200,ADJACENT_TO,708,707,"{""confidence"": 0.5383347638534581}"
1201,ADJACENT_TO,709,707,"{""confidence"": 0.3242680130385486}"
1202,CONTAINS,708,709,"{""confidence"": 0.6119999999999685}"
1203,ADJACENT_TO,710,711,"{""confidence"": 0.43014676616915426}"
1204,ADJACENT_TO,713,710,"{""confidence"": 0.646}"
1205,ADJACENT_TO,714,710,"{""confidence"": 0.6080000000000001}"
1206,ADJACENT_TO,713,711,"{""confidence"": 0.646}"
1207,ADJACENT_TO,714,711,"{""confidence"": 0.6080000000000001}"
1208,ADJACENT_TO,713,712,"{""confidence"": 0.646}"
1209,ADJACENT_TO,714,712,"{""confidence"": 0.6080000000000001}"
1210,CONTAINS,713,714,"{""confidence"": 0.6119999999999685}"
1211,ADJACENT_TO,715,716,"{""confidence"": 0.6766664657424152}"
1212,ADJACENT_TO,717,715,"{""confidence"": 0.646}"
1213,ADJACENT_TO,718,715,"{""confidence"": 0.6080000000000001}"
1214,ADJACENT_TO,717,716,"{""confidence"": 0.646}"
